transaction_id,atm_location,transaction_type,amount,transaction_time,customer_id,status
REAL000891,Shopping Mall,withdrawal,100.0,2026-04-07 04:00:44.196951,CUST4391,success
REAL000892,Airport Terminal,balance_check,0.0,2026-02-05 22:04:44.197043,CUST3756,success
REAL000893,Downtown Branch,balance_check,0.0,2026-02-04 03:54:44.197141,CUST4203,success
REAL000894,Airport Terminal,balance_check,0.0,2026-04-16 16:05:44.197232,CUST9234,success
REAL000895,Airport Terminal,balance_check,0.0,2026-02-08 14:24:44.197305,CUST1583,success
REAL000896,Shopping Mall,withdrawal,500.0,2026-04-04 23:21:44.197380,CUST6285,success
REAL000897,Airport Terminal,deposit,417.21,2026-03-31 02:54:44.197490,CUST4272,success
REAL000898,Downtown Branch,withdrawal,100.0,2026-02-10 16:08:44.197589,CUST3322,success
REAL000899,Airport Terminal,withdrawal,100.0,2026-02-08 19:45:44.197681,CUST5663,success
REAL000900,Downtown Branch,withdrawal,80.0,2026-03-19 17:48:44.197778,CUST9001,success
REAL000901,Airport Terminal,withdrawal,200.0,2026-02-02 02:39:44.197892,CUST5922,success
REAL000902,Downtown Branch,balance_check,0.0,2026-02-25 02:34:44.198015,CUST3024,success
REAL000903,Shopping Mall,deposit,493.06,2026-04-09 18:27:44.198182,CUST9641,success
REAL000904,Downtown Branch,balance_check,0.0,2026-03-21 18:56:44.198326,CUST4175,success
REAL000905,Shopping Mall,withdrawal,80.0,2026-03-20 23:49:44.198435,CUST9130,success
REAL000906,Hospital Complex,balance_check,0.0,2026-01-28 14:38:44.198547,CUST8844,success
REAL000907,University Campus,withdrawal,300.0,2026-02-25 15:27:44.198647,CUST1869,success
REAL000908,Downtown Branch,withdrawal,200.0,2026-01-24 15:22:44.198763,CUST4587,success
REAL000909,Airport Terminal,balance_check,0.0,2026-03-24 17:36:44.198871,CUST4346,success
REAL000910,Hospital Complex,withdrawal,120.0,2026-02-01 22:16:44.198965,CUST8737,success
REAL000911,Hospital Complex,withdrawal,300.0,2026-01-25 18:59:44.199085,CUST4374,success
REAL000912,Shopping Mall,withdrawal,160.0,2026-03-07 17:06:44.199202,CUST6108,success
REAL000913,Airport Terminal,withdrawal,500.0,2026-03-01 22:23:44.199310,CUST6374,success
REAL000914,Downtown Branch,withdrawal,80.0,2026-03-05 17:59:44.199417,CUST1939,success
REAL000915,Airport Terminal,balance_check,0.0,2026-01-20 16:22:44.199526,CUST9853,success
REAL000916,Hospital Complex,balance_check,0.0,2026-03-04 16:05:44.199615,CUST2543,success
REAL000917,University Campus,withdrawal,200.0,2026-02-18 03:59:44.199705,CUST9529,success
REAL000918,Hospital Complex,balance_check,0.0,2026-02-13 19:47:44.199797,CUST3130,success
REAL000919,Airport Terminal,withdrawal,100.0,2026-02-02 22:44:44.199890,CUST3689,success
REAL000920,Downtown Branch,deposit,239.28,2026-04-03 16:05:44.199980,CUST4621,success
REAL000921,Hospital Complex,balance_check,0.0,2026-02-15 18:23:44.200063,CUST4790,success
REAL000922,University Campus,withdrawal,200.0,2026-03-17 15:50:44.200165,CUST7507,success
REAL000923,Downtown Branch,withdrawal,200.0,2026-02-15 18:54:44.200256,CUST7449,success
REAL000924,Hospital Complex,withdrawal,160.0,2026-03-02 10:00:44.200349,CUST9808,success
REAL000925,Downtown Branch,withdrawal,400.0,2026-04-10 13:20:44.200441,CUST2721,success
REAL000926,Shopping Mall,withdrawal,200.0,2026-03-04 03:30:44.200569,CUST2306,success
REAL000927,Hospital Complex,withdrawal,500.0,2026-02-06 13:46:44.200661,CUST2344,success
REAL000928,Hospital Complex,withdrawal,100.0,2026-01-19 15:57:44.200778,CUST2019,success
REAL000929,University Campus,withdrawal,100.0,2026-01-22 04:03:44.200886,CUST8195,success
REAL000930,Downtown Branch,balance_check,0.0,2026-04-10 03:37:44.200998,CUST4653,success
REAL000931,Airport Terminal,withdrawal,100.0,2026-03-07 02:19:44.201089,CUST1104,success
REAL000932,Airport Terminal,balance_check,0.0,2026-03-11 15:46:44.201196,CUST5394,success
REAL000933,Airport Terminal,balance_check,0.0,2026-02-22 19:02:44.201286,CUST9283,success
REAL000934,Airport Terminal,balance_check,0.0,2026-03-10 16:30:44.201376,CUST2245,success
REAL000935,Airport Terminal,deposit,637.07,2026-02-21 14:24:44.201449,CUST1364,success
REAL000936,University Campus,deposit,351.89,2026-04-06 17:16:44.201548,CUST4873,success
REAL000937,University Campus,deposit,1060.75,2026-04-05 09:18:44.201627,CUST6202,success
REAL000938,University Campus,balance_check,0.0,2026-02-14 15:59:44.201730,CUST8012,success
REAL000939,Shopping Mall,withdrawal,200.0,2026-03-25 06:56:44.201810,CUST4380,success
REAL000940,Shopping Mall,withdrawal,500.0,2026-02-01 06:46:44.201903,CUST9978,success
REAL000941,University Campus,transfer,669.97,2026-03-26 17:48:44.201996,CUST6392,success
REAL000942,Shopping Mall,balance_check,0.0,2026-02-17 23:15:44.202131,CUST4182,success
REAL000943,Downtown Branch,deposit,314.8,2026-02-09 03:48:44.202256,CUST6308,success
REAL000944,Shopping Mall,withdrawal,160.0,2026-02-11 09:33:44.202353,CUST6769,success
REAL000945,University Campus,withdrawal,140.0,2026-01-26 15:44:44.202475,CUST2785,success
REAL000946,Shopping Mall,withdrawal,400.0,2026-03-28 10:26:44.202586,CUST5298,success
REAL000947,University Campus,withdrawal,500.0,2026-02-08 03:47:44.202706,CUST1364,success
REAL000948,Downtown Branch,withdrawal,500.0,2026-02-05 12:32:44.202798,CUST4081,success
REAL000949,Airport Terminal,withdrawal,400.0,2026-02-18 23:17:44.202921,CUST2559,success
REAL000950,Shopping Mall,withdrawal,100.0,2026-02-07 20:38:44.203017,CUST7310,success
REAL000951,Shopping Mall,withdrawal,300.0,2026-04-16 11:45:44.203311,CUST9378,success
REAL000952,Downtown Branch,deposit,1592.77,2026-01-20 03:26:44.203438,CUST5725,success
REAL000953,Airport Terminal,withdrawal,20.0,2026-03-19 23:52:44.203538,CUST5537,success
REAL000954,Hospital Complex,withdrawal,20.0,2026-02-15 11:07:44.203630,CUST7203,success
REAL000955,Hospital Complex,withdrawal,40.0,2026-03-18 11:36:44.203732,CUST2832,success
REAL000956,Downtown Branch,deposit,1700.68,2026-02-06 18:25:44.203856,CUST8616,success
REAL000957,Airport Terminal,balance_check,0.0,2026-04-17 02:25:44.203955,CUST6121,success
REAL000958,University Campus,withdrawal,400.0,2026-02-18 19:28:44.204030,CUST5529,success
REAL000959,Shopping Mall,withdrawal,500.0,2026-02-10 18:57:44.204124,CUST1246,success
REAL000960,Downtown Branch,withdrawal,40.0,2026-02-14 17:20:44.204238,CUST6845,success
REAL000961,Airport Terminal,withdrawal,80.0,2026-02-17 17:59:44.204353,CUST4614,success
REAL000962,Hospital Complex,deposit,1890.15,2026-03-18 18:42:44.204463,CUST8939,success
REAL000963,Downtown Branch,deposit,852.93,2026-03-19 18:03:44.204580,CUST8069,success
REAL000964,University Campus,deposit,725.71,2026-03-07 17:26:44.204682,CUST2359,success
REAL000965,University Campus,withdrawal,200.0,2026-04-01 02:16:44.204778,CUST3496,success
REAL000966,Downtown Branch,balance_check,0.0,2026-02-12 22:57:44.204887,CUST7604,success
REAL000967,Downtown Branch,withdrawal,40.0,2026-04-18 03:32:44.204980,CUST3022,success
REAL000968,Airport Terminal,balance_check,0.0,2026-04-06 23:55:44.205088,CUST3620,success
REAL000969,Hospital Complex,withdrawal,500.0,2026-02-03 17:43:44.205183,CUST3666,success
REAL000970,Downtown Branch,balance_check,0.0,2026-01-19 20:08:44.205278,CUST6899,success
REAL000971,Downtown Branch,withdrawal,200.0,2026-02-09 22:31:44.205379,CUST9848,failed
REAL000972,Shopping Mall,withdrawal,100.0,2026-03-05 23:02:44.205487,CUST5019,success
REAL000973,University Campus,withdrawal,140.0,2026-03-19 03:04:44.205599,CUST2074,success
REAL000974,Airport Terminal,balance_check,0.0,2026-02-11 19:04:44.205720,CUST3176,success
REAL000975,Shopping Mall,balance_check,0.0,2026-02-20 02:30:44.205811,CUST1600,success
REAL000976,Shopping Mall,withdrawal,300.0,2026-01-20 04:10:44.205908,CUST8400,success
REAL000977,Shopping Mall,withdrawal,140.0,2026-03-07 17:43:44.206085,CUST3588,success
REAL000978,Downtown Branch,withdrawal,100.0,2026-02-14 09:22:44.206209,CUST8034,success
REAL000979,Downtown Branch,balance_check,0.0,2026-02-01 22:36:44.206326,CUST7468,success
REAL000980,Airport Terminal,withdrawal,160.0,2026-01-20 15:26:44.206417,CUST6672,success
REAL000981,Hospital Complex,withdrawal,200.0,2026-02-20 09:24:44.206510,CUST4041,success
REAL000982,University Campus,withdrawal,120.0,2026-02-11 16:07:44.206641,CUST2631,success
REAL000983,Airport Terminal,withdrawal,200.0,2026-02-10 03:25:44.206749,CUST4012,success
REAL000984,Downtown Branch,withdrawal,100.0,2026-03-25 04:13:44.206941,CUST7343,success
REAL000985,University Campus,transfer,781.16,2026-03-05 15:19:44.207045,CUST8209,success
REAL000986,Airport Terminal,balance_check,0.0,2026-04-16 16:23:44.207160,CUST1892,success
REAL000987,Shopping Mall,withdrawal,100.0,2026-03-26 19:05:44.207251,CUST8768,success
REAL000988,Airport Terminal,balance_check,0.0,2026-03-18 18:53:44.207375,CUST6640,success
REAL000989,Downtown Branch,withdrawal,300.0,2026-03-31 15:28:44.207471,CUST5184,failed
REAL000990,Downtown Branch,deposit,876.96,2026-04-16 15:51:44.207583,CUST1734,success
REAL000991,Shopping Mall,withdrawal,200.0,2026-03-23 17:29:44.207685,CUST4872,success
REAL000992,University Campus,balance_check,0.0,2026-04-08 22:50:44.207793,CUST3389,success
REAL000993,University Campus,balance_check,0.0,2026-02-22 16:00:44.207884,CUST7618,success
REAL000994,Hospital Complex,balance_check,0.0,2026-01-30 01:15:44.207958,CUST6397,success
REAL000995,Airport Terminal,balance_check,0.0,2026-04-03 03:30:44.208057,CUST2146,success
REAL000996,Downtown Branch,withdrawal,400.0,2026-03-09 22:19:44.208147,CUST2461,pending
REAL000997,Hospital Complex,withdrawal,200.0,2026-03-26 03:16:44.208255,CUST8262,success
REAL000998,Shopping Mall,withdrawal,200.0,2026-02-21 18:35:44.208346,CUST3484,success
REAL000999,Downtown Branch,withdrawal,140.0,2026-03-12 15:52:44.208457,CUST8743,success
REAL001000,Downtown Branch,withdrawal,60.0,2026-02-06 23:18:44.208549,CUST4285,success
REAL001001,Airport Terminal,withdrawal,200.0,2026-01-27 15:24:44.208675,CUST4629,success
REAL001002,Shopping Mall,deposit,298.6,2026-02-11 22:51:44.208767,CUST2589,success
REAL001003,Downtown Branch,withdrawal,100.0,2026-04-03 23:33:44.208848,CUST4683,success
REAL001004,Downtown Branch,deposit,1181.63,2026-02-28 17:21:44.208958,CUST8632,success
REAL001005,Hospital Complex,balance_check,0.0,2026-03-10 03:15:44.209059,CUST7212,success
REAL001006,Hospital Complex,withdrawal,200.0,2026-01-20 23:55:44.209149,CUST4148,success
REAL001007,Downtown Branch,transfer,536.97,2026-02-06 23:31:44.209262,CUST2284,success
REAL001008,Hospital Complex,withdrawal,200.0,2026-04-17 04:11:44.209362,CUST9733,success
REAL001009,University Campus,withdrawal,200.0,2026-03-08 01:25:44.209453,CUST8032,success
REAL001010,University Campus,withdrawal,160.0,2026-03-07 15:59:44.209563,CUST5576,success
REAL001011,Shopping Mall,withdrawal,200.0,2026-01-31 15:47:44.209672,CUST5782,success
REAL001012,Airport Terminal,withdrawal,140.0,2026-04-10 18:21:44.209786,CUST1623,success
REAL001013,University Campus,withdrawal,200.0,2026-02-09 03:48:44.209897,CUST5114,success
REAL001014,Shopping Mall,withdrawal,140.0,2026-02-13 03:34:44.210007,CUST7250,success
REAL001015,Hospital Complex,withdrawal,300.0,2026-02-10 15:03:44.210133,CUST4540,success
REAL001016,Shopping Mall,withdrawal,200.0,2026-02-06 17:00:44.210264,CUST3847,success
REAL001017,University Campus,deposit,344.39,2026-02-17 23:12:44.210535,CUST2340,success
REAL001018,Hospital Complex,withdrawal,20.0,2026-04-01 16:08:44.210788,CUST2654,success
REAL001019,Hospital Complex,withdrawal,120.0,2026-04-03 05:24:44.210973,CUST1832,success
REAL001020,Shopping Mall,balance_check,0.0,2026-03-15 15:19:44.211331,CUST1684,success
REAL001021,Shopping Mall,deposit,124.72,2026-02-06 18:38:44.212123,CUST9493,success
REAL001022,Shopping Mall,withdrawal,100.0,2026-04-18 15:15:44.212264,CUST2331,success
REAL001023,Downtown Branch,balance_check,0.0,2026-02-09 03:19:44.212449,CUST6263,success
REAL001024,University Campus,withdrawal,40.0,2026-03-10 07:32:44.212593,CUST6467,success
REAL001025,Airport Terminal,withdrawal,120.0,2026-03-24 00:39:44.212754,CUST5320,success
REAL001026,Airport Terminal,deposit,1821.29,2026-02-20 00:12:44.212941,CUST7032,success
REAL001027,University Campus,deposit,1866.21,2026-02-24 17:21:44.213108,CUST9216,success
REAL001028,Hospital Complex,deposit,400.74,2026-04-16 03:20:44.213371,CUST4157,success
REAL001029,Airport Terminal,withdrawal,140.0,2026-01-31 22:33:44.214536,CUST5023,success
REAL001030,Airport Terminal,withdrawal,500.0,2026-02-24 17:58:44.214993,CUST1232,success
REAL001031,Downtown Branch,withdrawal,200.0,2026-01-26 15:31:44.215365,CUST1889,success
REAL001032,Airport Terminal,withdrawal,120.0,2026-02-23 03:30:44.215572,CUST8624,success
REAL001033,Hospital Complex,withdrawal,200.0,2026-04-12 15:33:44.215812,CUST3415,success
REAL001034,University Campus,balance_check,0.0,2026-04-13 17:36:44.216020,CUST5578,success
REAL001035,Downtown Branch,withdrawal,100.0,2026-04-03 15:59:44.216192,CUST9090,success
REAL001036,University Campus,withdrawal,400.0,2026-03-05 16:20:44.216354,CUST7030,failed
REAL001037,Shopping Mall,withdrawal,300.0,2026-02-27 22:55:44.217052,CUST2884,success
REAL001038,Shopping Mall,withdrawal,400.0,2026-01-22 16:46:44.217175,CUST2550,success
REAL001039,Downtown Branch,withdrawal,160.0,2026-02-06 03:45:44.217285,CUST7539,success
REAL001040,Shopping Mall,deposit,595.27,2026-03-30 14:19:44.217377,CUST1756,success
REAL001041,University Campus,balance_check,0.0,2026-01-26 12:00:44.217473,CUST9055,success
REAL001042,Airport Terminal,withdrawal,100.0,2026-03-31 23:01:44.217568,CUST5008,success
REAL001043,Airport Terminal,transfer,800.27,2026-03-05 22:44:44.217698,CUST3723,success
REAL001044,University Campus,balance_check,0.0,2026-03-13 04:11:44.217794,CUST3886,success
REAL001045,Hospital Complex,withdrawal,40.0,2026-02-08 03:38:44.217885,CUST5150,success
REAL001046,Shopping Mall,deposit,1967.04,2026-03-25 03:55:44.217993,CUST2145,success
REAL001047,Hospital Complex,withdrawal,100.0,2026-02-06 02:21:44.218098,CUST3268,success
REAL001048,Hospital Complex,withdrawal,100.0,2026-03-19 04:54:44.218189,CUST2287,success
REAL001049,Airport Terminal,deposit,1256.31,2026-03-21 03:52:44.218282,CUST3529,success
REAL001050,Airport Terminal,balance_check,0.0,2026-01-23 02:17:44.218380,CUST2897,success
REAL001051,Shopping Mall,withdrawal,300.0,2026-03-27 15:18:44.218470,CUST5867,success
REAL001052,Airport Terminal,balance_check,0.0,2026-03-16 08:30:44.218562,CUST7686,success
REAL001053,Hospital Complex,balance_check,0.0,2026-02-04 16:51:44.218655,CUST2384,success
REAL001054,University Campus,balance_check,0.0,2026-01-25 23:06:44.218745,CUST7609,success
REAL001055,Airport Terminal,withdrawal,100.0,2026-01-20 16:53:44.218841,CUST3970,success
REAL001056,Hospital Complex,withdrawal,200.0,2026-02-13 19:16:44.218933,CUST6154,success
REAL001057,Hospital Complex,balance_check,0.0,2026-01-26 17:49:44.219044,CUST4675,success
REAL001058,University Campus,withdrawal,200.0,2026-02-11 00:09:44.219139,CUST3810,success
REAL001059,Airport Terminal,withdrawal,300.0,2026-02-12 12:15:44.219230,CUST4146,success
REAL001060,Airport Terminal,withdrawal,200.0,2026-02-15 16:51:44.219340,CUST9974,success
REAL001061,University Campus,balance_check,0.0,2026-04-02 14:05:44.219431,CUST6938,success
REAL001062,Hospital Complex,deposit,1739.08,2026-02-05 06:58:44.219507,CUST2285,success
REAL001063,University Campus,withdrawal,300.0,2026-04-16 23:22:44.219612,CUST4818,success
REAL001064,Shopping Mall,withdrawal,300.0,2026-04-06 00:49:44.219710,CUST5408,success
REAL001065,University Campus,withdrawal,300.0,2026-02-28 17:00:44.219820,CUST1065,success
REAL001066,Shopping Mall,withdrawal,100.0,2026-04-03 17:20:44.219912,CUST5419,success
REAL001067,Downtown Branch,deposit,1747.97,2026-03-06 03:15:44.220026,CUST7347,success
REAL001068,University Campus,balance_check,0.0,2026-02-09 15:22:44.220122,CUST1264,success
REAL001069,Downtown Branch,withdrawal,120.0,2026-01-29 22:32:44.220212,CUST8044,success
REAL001070,Hospital Complex,withdrawal,100.0,2026-02-22 23:15:44.220319,CUST3179,success
REAL001071,Shopping Mall,withdrawal,400.0,2026-02-27 15:22:44.220426,CUST5276,success
REAL001072,Shopping Mall,withdrawal,120.0,2026-03-09 18:57:44.220533,CUST1442,success
REAL001073,Downtown Branch,withdrawal,200.0,2026-03-24 17:34:44.220641,CUST2031,success
REAL001074,Hospital Complex,deposit,659.96,2026-01-22 03:49:44.220748,CUST2291,success
REAL001075,Airport Terminal,withdrawal,20.0,2026-02-18 02:16:44.220847,CUST8972,success
REAL001076,Shopping Mall,balance_check,0.0,2026-01-30 03:06:44.220959,CUST5997,success
REAL001077,Downtown Branch,withdrawal,300.0,2026-03-13 16:01:44.221053,CUST1318,success
REAL001078,University Campus,balance_check,0.0,2026-01-25 16:07:44.221160,CUST9592,success
REAL001079,Hospital Complex,transfer,740.27,2026-01-27 03:16:44.221250,CUST2973,success
REAL001080,Shopping Mall,withdrawal,200.0,2026-04-05 03:13:44.221344,CUST9581,failed
REAL001081,Hospital Complex,withdrawal,40.0,2026-02-07 23:17:44.221452,CUST8236,success
REAL001082,Hospital Complex,balance_check,0.0,2026-01-29 03:24:44.221559,CUST6828,success
REAL001083,University Campus,balance_check,0.0,2026-04-16 17:39:44.221729,CUST2757,success
REAL001084,Hospital Complex,withdrawal,80.0,2026-03-17 17:48:44.221850,CUST7711,success
REAL001085,University Campus,withdrawal,100.0,2026-04-07 18:26:44.221959,CUST3963,success
REAL001086,Downtown Branch,withdrawal,20.0,2026-02-24 16:16:44.222073,CUST8011,success
REAL001087,Downtown Branch,withdrawal,200.0,2026-02-22 17:43:44.222164,CUST4718,success
REAL001088,Hospital Complex,balance_check,0.0,2026-04-14 05:24:44.222257,CUST9953,success
REAL001089,Hospital Complex,withdrawal,300.0,2026-01-24 16:04:44.222348,CUST2787,success
REAL001090,Downtown Branch,withdrawal,300.0,2026-03-11 09:20:44.222438,CUST7333,success
REAL001091,Shopping Mall,withdrawal,300.0,2026-04-14 22:02:44.222532,CUST7850,failed
REAL001092,Shopping Mall,deposit,1896.99,2026-03-24 16:01:44.222647,CUST7454,success
REAL001093,Downtown Branch,withdrawal,80.0,2026-02-16 02:47:44.222745,CUST3980,success
REAL001094,Hospital Complex,deposit,1742.04,2026-01-29 15:50:44.222853,CUST8565,success
REAL001095,Downtown Branch,deposit,1024.11,2026-02-17 19:10:44.222949,CUST1815,success
REAL001096,Airport Terminal,deposit,185.67,2026-01-20 02:21:44.223045,CUST2421,success
REAL001097,Shopping Mall,withdrawal,80.0,2026-02-05 17:04:44.223123,CUST9744,success
REAL001098,University Campus,balance_check,0.0,2026-01-21 03:17:44.223239,CUST1591,success
REAL001099,Shopping Mall,balance_check,0.0,2026-03-12 18:33:44.223329,CUST6696,success
REAL001100,Shopping Mall,withdrawal,160.0,2026-02-21 17:59:44.223419,CUST3274,success
REAL001101,University Campus,withdrawal,20.0,2026-02-01 23:29:44.223527,CUST4093,success
REAL001102,Shopping Mall,withdrawal,200.0,2026-03-25 23:30:44.223630,CUST2618,success
REAL001103,Hospital Complex,withdrawal,100.0,2026-03-15 03:36:44.223726,CUST6556,success
REAL001104,Hospital Complex,withdrawal,80.0,2026-01-19 16:00:44.223837,CUST9721,success
REAL001105,University Campus,transfer,382.76,2026-04-18 23:10:44.223944,CUST3649,success
REAL001106,Airport Terminal,withdrawal,200.0,2026-01-29 16:33:44.224045,CUST8790,success
REAL001107,Downtown Branch,balance_check,0.0,2026-03-10 16:23:44.224154,CUST4838,success
REAL001108,Shopping Mall,deposit,1926.85,2026-04-11 15:49:44.224228,CUST7783,success
REAL001109,Hospital Complex,withdrawal,200.0,2026-01-30 16:47:44.224312,CUST8211,success
REAL001110,Downtown Branch,withdrawal,300.0,2026-04-11 18:26:44.224423,CUST2406,success
REAL001111,Downtown Branch,withdrawal,200.0,2026-02-05 23:18:44.224514,CUST8644,success
REAL001112,Shopping Mall,withdrawal,500.0,2026-02-25 04:19:44.224607,CUST7991,success
REAL001113,Shopping Mall,withdrawal,20.0,2026-03-06 13:56:44.224699,CUST4676,success
REAL001114,University Campus,withdrawal,100.0,2026-03-03 18:45:44.224809,CUST7668,success
REAL001115,Hospital Complex,withdrawal,500.0,2026-02-07 03:37:44.224917,CUST8143,success
REAL001116,Downtown Branch,transfer,994.57,2026-03-23 16:13:44.225009,CUST1258,success
REAL001117,Hospital Complex,transfer,195.7,2026-02-24 23:58:44.225106,CUST1784,success
REAL001118,Hospital Complex,deposit,958.97,2026-01-28 15:53:44.225205,CUST6679,success
REAL001119,Hospital Complex,balance_check,0.0,2026-03-30 18:59:44.225300,CUST2478,success
REAL001120,Downtown Branch,balance_check,0.0,2026-02-06 03:47:44.225389,CUST9166,success
REAL001121,University Campus,withdrawal,60.0,2026-03-07 22:33:44.225480,CUST9787,success
REAL001122,Shopping Mall,balance_check,0.0,2026-03-27 11:54:44.225571,CUST8971,success
REAL001123,Hospital Complex,withdrawal,40.0,2026-03-04 16:51:44.225674,CUST9554,success
REAL001124,University Campus,balance_check,0.0,2026-04-05 22:32:44.225782,CUST9218,success
REAL001125,Shopping Mall,balance_check,0.0,2026-02-26 18:05:44.225875,CUST8210,success
REAL001126,University Campus,withdrawal,100.0,2026-02-09 16:09:44.225971,CUST2278,success
REAL001127,Hospital Complex,balance_check,0.0,2026-03-29 16:08:44.226078,CUST4464,success
REAL001128,Airport Terminal,deposit,520.9,2026-01-27 03:11:44.226168,CUST4176,success
REAL001129,University Campus,balance_check,0.0,2026-03-03 22:11:44.226246,CUST6790,success
REAL001130,Airport Terminal,withdrawal,120.0,2026-02-04 03:37:44.226338,CUST6913,success
REAL001131,Downtown Branch,withdrawal,200.0,2026-02-07 02:30:44.226428,CUST1329,success
REAL001132,University Campus,withdrawal,200.0,2026-01-22 21:21:44.226525,CUST7170,success
REAL001133,University Campus,withdrawal,500.0,2026-04-18 17:31:44.226634,CUST3593,success
REAL001134,Hospital Complex,withdrawal,100.0,2026-02-07 05:55:44.226724,CUST5077,success
REAL001135,Hospital Complex,withdrawal,400.0,2026-01-27 10:04:44.226818,CUST8391,success
REAL001136,University Campus,withdrawal,140.0,2026-02-22 02:25:44.226927,CUST7393,success
REAL001137,University Campus,withdrawal,40.0,2026-02-21 02:30:44.227035,CUST6775,success
REAL001138,Airport Terminal,withdrawal,20.0,2026-03-16 10:55:44.227213,CUST6660,success
REAL001139,Airport Terminal,deposit,358.27,2026-03-05 02:55:44.227381,CUST6698,success
REAL001140,Hospital Complex,balance_check,0.0,2026-02-04 23:55:44.227489,CUST7742,success
REAL001141,University Campus,withdrawal,100.0,2026-04-08 16:26:44.227582,CUST8701,success
REAL001142,Shopping Mall,withdrawal,200.0,2026-03-17 02:41:44.227690,CUST2179,success
REAL001143,University Campus,withdrawal,160.0,2026-02-11 18:07:44.227806,CUST3280,success
REAL001144,Shopping Mall,withdrawal,180.0,2026-02-22 06:41:44.227968,CUST6543,success
REAL001145,Downtown Branch,balance_check,0.0,2026-03-02 18:21:44.228105,CUST1043,success
REAL001146,Downtown Branch,withdrawal,300.0,2026-01-20 15:38:44.228237,CUST4275,success
REAL001147,Shopping Mall,withdrawal,200.0,2026-03-01 17:22:44.228371,CUST5295,success
REAL001148,Downtown Branch,withdrawal,500.0,2026-02-15 04:54:44.228518,CUST5615,success
REAL001149,University Campus,withdrawal,100.0,2026-03-15 23:51:44.228635,CUST7975,success
REAL001150,Downtown Branch,deposit,1444.97,2026-02-09 17:11:44.228765,CUST9823,success
REAL001151,Downtown Branch,withdrawal,200.0,2026-03-02 14:35:44.228895,CUST4955,success
REAL001152,Hospital Complex,withdrawal,120.0,2026-04-18 16:37:44.229035,CUST7630,success
REAL001153,Hospital Complex,balance_check,0.0,2026-02-15 03:19:44.229146,CUST9776,success
REAL001154,Hospital Complex,balance_check,0.0,2026-02-15 16:32:44.229239,CUST1540,success
REAL001155,Downtown Branch,withdrawal,200.0,2026-03-15 18:43:44.229378,CUST8013,success
REAL001156,Airport Terminal,withdrawal,180.0,2026-03-30 23:26:44.229535,CUST4164,success
REAL001157,University Campus,withdrawal,200.0,2026-04-14 00:30:44.229648,CUST3180,success
REAL001158,University Campus,withdrawal,40.0,2026-01-30 02:29:44.229817,CUST1288,success
REAL001159,Airport Terminal,withdrawal,100.0,2026-03-15 04:07:44.229979,CUST1847,success
REAL001160,Shopping Mall,withdrawal,100.0,2026-02-08 23:50:44.230169,CUST3365,success
REAL001161,Downtown Branch,withdrawal,300.0,2026-02-14 23:19:44.230346,CUST8795,success
REAL001162,Airport Terminal,withdrawal,200.0,2026-03-25 19:12:44.230552,CUST5349,success
REAL001163,University Campus,withdrawal,20.0,2026-03-14 03:25:44.230748,CUST7189,success
REAL001164,Airport Terminal,withdrawal,140.0,2026-04-01 07:46:44.231037,CUST5839,success
REAL001165,University Campus,balance_check,0.0,2026-02-03 23:00:44.231150,CUST9348,success
REAL001166,Shopping Mall,balance_check,0.0,2026-02-01 16:02:44.231298,CUST5666,success
REAL001167,Downtown Branch,withdrawal,300.0,2026-03-03 16:43:44.231425,CUST3063,success
REAL001168,Airport Terminal,withdrawal,120.0,2026-04-14 03:30:44.231539,CUST8642,success
REAL001169,University Campus,withdrawal,500.0,2026-04-11 00:33:44.231631,CUST9120,success
REAL001170,Hospital Complex,withdrawal,180.0,2026-04-15 23:54:44.231759,CUST9839,success
REAL001171,Downtown Branch,withdrawal,20.0,2026-03-01 04:12:44.231869,CUST3776,success
REAL001172,Downtown Branch,withdrawal,400.0,2026-04-07 00:55:44.231966,CUST6624,success
REAL001173,University Campus,withdrawal,40.0,2026-01-22 19:00:44.232077,CUST8308,failed
REAL001174,Hospital Complex,withdrawal,200.0,2026-02-16 02:36:44.232188,CUST9711,success
REAL001175,Hospital Complex,withdrawal,400.0,2026-01-30 23:38:44.232296,CUST7227,success
REAL001176,Hospital Complex,balance_check,0.0,2026-01-22 22:50:44.232430,CUST6289,success
REAL001177,Airport Terminal,withdrawal,180.0,2026-01-23 02:20:44.232539,CUST3160,success
REAL001178,Downtown Branch,withdrawal,40.0,2026-03-12 16:52:44.232647,CUST9093,success
REAL001179,Downtown Branch,withdrawal,100.0,2026-01-24 03:01:44.232756,CUST1375,success
REAL001180,Downtown Branch,withdrawal,500.0,2026-04-07 18:43:44.232866,CUST8074,success
REAL001181,Hospital Complex,withdrawal,40.0,2026-04-16 02:51:44.232978,CUST9976,success
REAL001182,Airport Terminal,withdrawal,200.0,2026-03-13 18:24:44.233130,CUST4653,success
REAL001183,Downtown Branch,withdrawal,200.0,2026-03-31 00:05:44.233245,CUST6688,success
REAL001184,Airport Terminal,withdrawal,300.0,2026-03-23 16:08:44.233378,CUST7194,success
REAL001185,Hospital Complex,withdrawal,400.0,2026-02-10 13:54:44.233493,CUST1947,success
REAL001186,Downtown Branch,withdrawal,180.0,2026-03-31 15:05:44.233588,CUST9853,success
REAL001187,University Campus,withdrawal,140.0,2026-02-14 02:42:44.233681,CUST8989,success
