transaction_id,atm_location,transaction_type,amount,transaction_time,customer_id,status,date,hour,day_of_week,month
TXN202604190643,Hospital Complex,withdrawal,181.39,2026-04-14 20:01:14.876025,CUST8459,success,2026-04-14,20,Tuesday,April
TXN202604190644,Hospital Complex,withdrawal,40.95,2026-04-07 03:41:14.876040,CUST3828,success,2026-04-07,3,Tuesday,April
TXN202604190645,Downtown Branch,withdrawal,18.48,2026-03-30 11:54:14.876056,CUST1736,success,2026-03-30,11,Monday,March
TXN202604190646,Tourist Center,balance_check,0.0,2026-04-19 11:28:14.876074,CUST8779,success,2026-04-19,11,Sunday,April
TXN202604190647,Industrial Zone,balance_check,0.0,2026-04-04 02:18:14.876087,CUST6439,success,2026-04-04,2,Saturday,April
TXN202604190648,Airport Terminal,deposit,1045.56,2026-04-08 11:01:14.876103,CUST4562,success,2026-04-08,11,Wednesday,April
TXN202604190649,University Campus Main,balance_check,0.0,2026-04-16 23:24:14.876118,CUST5318,success,2026-04-16,23,Thursday,April
TXN202604190650,Train Station Central,withdrawal,310.16,2026-04-01 17:30:14.876132,CUST1199,success,2026-04-01,17,Wednesday,April
TXN202604190651,Business District,deposit,933.63,2026-04-03 20:59:14.876149,CUST8689,success,2026-04-03,20,Friday,April
TXN202604190652,Downtown Branch,withdrawal,376.96,2026-03-29 01:30:14.876163,CUST1171,success,2026-03-29,1,Sunday,March
TXN202604190653,Shopping Mall South,balance_check,0.0,2026-03-26 18:09:14.876179,CUST5653,success,2026-03-26,18,Thursday,March
TXN202604190654,Business District,withdrawal,57.38,2026-04-01 23:24:14.876191,CUST2361,success,2026-04-01,23,Wednesday,April
TXN202604190655,Downtown Branch,withdrawal,87.92,2026-04-01 18:46:14.876207,CUST9315,success,2026-04-01,18,Wednesday,April
TXN202604190656,Sports Stadium,deposit,1758.56,2026-04-16 23:22:14.876223,CUST8752,success,2026-04-16,23,Thursday,April
TXN202604190657,Sports Stadium,withdrawal,375.13,2026-03-25 06:53:14.876240,CUST4631,success,2026-03-25,6,Wednesday,March
TXN202604190658,Business District,withdrawal,418.92,2026-03-20 02:41:14.876256,CUST4644,success,2026-03-20,2,Friday,March
TXN202604190659,Business District,withdrawal,302.08,2026-03-22 02:27:14.876273,CUST7156,success,2026-03-22,2,Sunday,March
TXN202604190660,Downtown Branch,deposit,1216.98,2026-03-21 16:13:14.876289,CUST4256,success,2026-03-21,16,Saturday,March
TXN202604190661,Shopping Mall South,balance_check,0.0,2026-04-07 18:53:14.876303,CUST8623,success,2026-04-07,18,Tuesday,April
TXN202604190662,Industrial Zone,withdrawal,64.95,2026-04-15 16:30:14.876316,CUST7878,success,2026-04-15,16,Wednesday,April
TXN202604190663,University Campus Main,withdrawal,281.16,2026-03-21 22:57:14.876332,CUST5211,success,2026-03-21,22,Saturday,March
TXN202604190664,University Campus Science,withdrawal,21.59,2026-03-21 23:06:14.876349,CUST7953,success,2026-03-21,23,Saturday,March
TXN202604190665,Sports Stadium,withdrawal,288.46,2026-03-24 11:28:14.876365,CUST1962,success,2026-03-24,11,Tuesday,March
TXN202604190666,Residential Area West,withdrawal,114.1,2026-03-30 23:03:14.876380,CUST1580,success,2026-03-30,23,Monday,March
TXN202604190667,Shopping Mall South,withdrawal,361.18,2026-04-16 18:35:14.876396,CUST1144,success,2026-04-16,18,Thursday,April
TXN202604190668,Shopping Mall South,withdrawal,122.91,2026-03-29 22:18:14.876412,CUST7270,success,2026-03-29,22,Sunday,March
TXN202604190669,Airport Terminal,balance_check,0.0,2026-03-28 01:52:14.876431,CUST1451,success,2026-03-28,1,Saturday,March
TXN202604190670,Shopping Mall South,withdrawal,180.45,2026-03-24 15:38:14.876444,CUST4998,success,2026-03-24,15,Tuesday,March
TXN202604190671,Shopping Mall South,withdrawal,91.99,2026-03-30 05:42:14.876460,CUST7878,success,2026-03-30,5,Monday,March
TXN202604190672,Tourist Center,balance_check,0.0,2026-04-08 22:51:14.876476,CUST6390,success,2026-04-08,22,Wednesday,April
TXN202604190673,Shopping Mall North,withdrawal,189.66,2026-04-02 07:55:14.876489,CUST7134,success,2026-04-02,7,Thursday,April
TXN202604190674,Downtown Branch,balance_check,0.0,2026-04-16 02:29:14.876506,CUST5364,success,2026-04-16,2,Thursday,April
TXN202604190675,Downtown Branch,balance_check,0.0,2026-04-12 19:01:14.876519,CUST6771,success,2026-04-12,19,Sunday,April
TXN202604190676,Tourist Center,balance_check,0.0,2026-03-21 22:48:14.876532,CUST3270,success,2026-03-21,22,Saturday,March
TXN202604190677,Downtown Branch,deposit,1095.07,2026-04-11 18:37:14.876548,CUST3375,success,2026-04-11,18,Saturday,April
TXN202604190678,Downtown Branch,withdrawal,65.51,2026-04-03 16:04:14.876562,CUST3639,success,2026-04-03,16,Friday,April
TXN202604190679,Industrial Zone,deposit,1486.77,2026-03-21 01:45:14.876579,CUST3391,success,2026-03-21,1,Saturday,March
TXN202604190680,University Campus Main,balance_check,0.0,2026-04-13 22:37:14.876593,CUST1313,success,2026-04-13,22,Monday,April
TXN202604190681,Residential Area West,balance_check,0.0,2026-03-26 18:52:14.876606,CUST8999,success,2026-03-26,18,Thursday,March
TXN202604190682,Downtown Branch,deposit,1421.53,2026-04-11 15:50:14.876619,CUST1436,success,2026-04-11,15,Saturday,April
TXN202604190683,Industrial Zone,withdrawal,82.42,2026-04-19 03:42:14.876633,CUST3165,success,2026-04-19,3,Sunday,April
TXN202604190684,Residential Area East,balance_check,0.0,2026-03-28 23:39:14.876648,CUST2294,success,2026-03-28,23,Saturday,March
TXN202604190685,Shopping Mall South,balance_check,0.0,2026-04-09 18:42:14.876662,CUST7626,success,2026-04-09,18,Thursday,April
TXN202604190686,Residential Area West,withdrawal,422.11,2026-04-04 23:27:14.876675,CUST5090,failed,2026-04-04,23,Saturday,April
TXN202604190687,Shopping Mall South,withdrawal,181.36,2026-04-01 18:19:14.876691,CUST5750,success,2026-04-01,18,Wednesday,April
TXN202604190688,University Campus Science,withdrawal,201.44,2026-04-10 17:12:14.876707,CUST4840,success,2026-04-10,17,Friday,April
TXN202604190689,Downtown Branch,balance_check,0.0,2026-03-30 15:35:14.876725,CUST6338,success,2026-03-30,15,Monday,March
TXN202604190690,Residential Area East,transfer,730.66,2026-04-09 04:01:14.876739,CUST1583,success,2026-04-09,4,Thursday,April
TXN202604190691,Shopping Mall North,withdrawal,101.34,2026-03-28 17:34:14.876754,CUST9002,success,2026-03-28,17,Saturday,March
TXN202604190692,Airport Terminal,withdrawal,115.56,2026-04-11 08:46:14.876769,CUST1192,success,2026-04-11,8,Saturday,April
TXN202604190693,Hospital Complex,deposit,151.75,2026-03-28 23:05:14.876785,CUST7448,success,2026-03-28,23,Saturday,March
TXN202604190694,Shopping Mall North,transfer,465.42,2026-03-19 22:47:14.876799,CUST3960,success,2026-03-19,22,Thursday,March
TXN202604190695,Business District,balance_check,0.0,2026-04-05 02:10:14.876813,CUST5051,success,2026-04-05,2,Sunday,April
TXN202604190696,Hospital Complex,withdrawal,132.42,2026-04-18 23:12:14.876828,CUST6019,success,2026-04-18,23,Saturday,April
TXN202604190697,University Campus Main,withdrawal,322.45,2026-04-01 13:27:14.876844,CUST7785,success,2026-04-01,13,Wednesday,April
TXN202604190698,Downtown Branch,withdrawal,316.52,2026-04-15 23:36:14.876860,CUST4325,success,2026-04-15,23,Wednesday,April
TXN202604190699,Shopping Mall South,withdrawal,64.19,2026-04-19 02:45:14.876876,CUST2475,success,2026-04-19,2,Sunday,April
TXN202604190700,Hospital Complex,withdrawal,112.19,2026-03-30 02:48:14.876892,CUST3000,success,2026-03-30,2,Monday,March
TXN202604190701,Hospital Complex,transfer,210.17,2026-03-30 06:31:14.876908,CUST2865,success,2026-03-30,6,Monday,March
TXN202604190702,Industrial Zone,balance_check,0.0,2026-04-10 14:24:14.876922,CUST5219,success,2026-04-10,14,Friday,April
TXN202604190703,Airport Terminal,withdrawal,153.0,2026-04-09 01:55:14.876935,CUST7437,success,2026-04-09,1,Thursday,April
TXN202604190704,Residential Area East,withdrawal,20.78,2026-03-23 23:40:14.876951,CUST5195,success,2026-03-23,23,Monday,March
TXN202604190705,Business District,transfer,106.47,2026-03-19 23:29:14.876967,CUST3727,success,2026-03-19,23,Thursday,March
TXN202604190706,Downtown Branch,deposit,1438.01,2026-04-07 03:21:14.876983,CUST3236,success,2026-04-07,3,Tuesday,April
TXN202604190707,University Campus Main,balance_check,0.0,2026-04-04 03:21:14.876998,CUST2751,failed,2026-04-04,3,Saturday,April
TXN202604190708,Industrial Zone,withdrawal,40.65,2026-04-11 23:46:14.877011,CUST6248,success,2026-04-11,23,Saturday,April
TXN202604190709,Shopping Mall South,withdrawal,90.34,2026-04-19 02:32:14.877027,CUST4511,success,2026-04-19,2,Sunday,April
TXN202604190710,Shopping Mall South,withdrawal,316.46,2026-03-31 08:34:14.877045,CUST3861,success,2026-03-31,8,Tuesday,March
TXN202604190711,Shopping Mall North,balance_check,0.0,2026-04-02 06:26:14.877061,CUST9885,success,2026-04-02,6,Thursday,April
TXN202604190712,Shopping Mall South,withdrawal,37.72,2026-03-28 10:02:14.877075,CUST6713,success,2026-03-28,10,Saturday,March
TXN202604190713,Residential Area East,withdrawal,186.29,2026-03-26 16:22:14.877090,CUST9173,success,2026-03-26,16,Thursday,March
TXN202604190714,Residential Area West,withdrawal,120.88,2026-04-11 11:57:14.877106,CUST1178,success,2026-04-11,11,Saturday,April
TXN202604190715,Business District,withdrawal,99.88,2026-03-28 17:17:14.877122,CUST2895,success,2026-03-28,17,Saturday,March
TXN202604190716,Downtown Branch,balance_check,0.0,2026-04-09 22:07:14.877138,CUST8259,success,2026-04-09,22,Thursday,April
TXN202604190717,Residential Area West,withdrawal,38.44,2026-04-16 02:35:14.877154,CUST7188,success,2026-04-16,2,Thursday,April
TXN202604190718,Downtown Branch,withdrawal,107.2,2026-04-07 07:59:14.877170,CUST6613,success,2026-04-07,7,Tuesday,April
TXN202604190719,Airport Terminal,balance_check,0.0,2026-03-25 23:52:14.877186,CUST4436,failed,2026-03-25,23,Wednesday,March
TXN202604190720,Tourist Center,withdrawal,21.31,2026-03-27 23:46:14.877199,CUST2717,success,2026-03-27,23,Friday,March
TXN202604190721,Shopping Mall South,withdrawal,420.06,2026-04-17 22:29:14.877214,CUST2766,success,2026-04-17,22,Friday,April
TXN202604190722,Business District,withdrawal,383.48,2026-04-11 03:18:14.877239,CUST1650,success,2026-04-11,3,Saturday,April
TXN202604190723,Hospital Complex,deposit,386.86,2026-04-09 17:47:14.877256,CUST4947,success,2026-04-09,17,Thursday,April
TXN202604190724,Downtown Branch,withdrawal,367.24,2026-04-03 02:58:14.877271,CUST4811,success,2026-04-03,2,Friday,April
TXN202604190725,Train Station Central,withdrawal,209.91,2026-04-10 15:42:14.877286,CUST1454,success,2026-04-10,15,Friday,April
TXN202604190726,Hospital Complex,balance_check,0.0,2026-04-13 18:20:14.877302,CUST6050,success,2026-04-13,18,Monday,April
TXN202604190727,Residential Area West,deposit,469.3,2026-03-31 04:02:14.877315,CUST4764,success,2026-03-31,4,Tuesday,March
TXN202604190728,Shopping Mall South,withdrawal,201.88,2026-04-17 22:07:14.877329,CUST6132,success,2026-04-17,22,Friday,April
TXN202604190729,Shopping Mall South,withdrawal,201.13,2026-03-31 16:49:14.877345,CUST2949,success,2026-03-31,16,Tuesday,March
TXN202604190730,Shopping Mall South,balance_check,0.0,2026-04-18 22:58:14.877364,CUST5905,failed,2026-04-18,22,Saturday,April
TXN202604190731,Train Station Central,balance_check,0.0,2026-04-15 16:04:14.877377,CUST7081,success,2026-04-15,16,Wednesday,April
TXN202604190732,Tourist Center,withdrawal,211.74,2026-04-08 17:25:14.877390,CUST3188,success,2026-04-08,17,Wednesday,April
TXN202604190733,Airport Terminal,withdrawal,218.86,2026-03-20 02:46:14.877406,CUST8377,success,2026-03-20,2,Friday,March
TXN202604190734,Airport Terminal,deposit,1357.71,2026-04-01 02:21:14.877422,CUST9635,success,2026-04-01,2,Wednesday,April
TXN202604190735,Sports Stadium,withdrawal,102.78,2026-03-20 15:28:14.877439,CUST9738,success,2026-03-20,15,Friday,March
TXN202604190736,University Campus Science,withdrawal,203.16,2026-04-05 15:52:14.877455,CUST4745,success,2026-04-05,15,Sunday,April
TXN202604190737,Business District,balance_check,0.0,2026-03-24 17:33:14.877471,CUST3038,success,2026-03-24,17,Tuesday,March
TXN202604190738,Industrial Zone,balance_check,0.0,2026-04-17 06:25:14.877484,CUST4465,success,2026-04-17,6,Friday,April
TXN202604190739,Residential Area East,withdrawal,60.8,2026-04-02 03:05:14.877497,CUST5586,success,2026-04-02,3,Thursday,April
TXN202604190740,Business District,balance_check,0.0,2026-04-03 23:08:14.877514,CUST2683,success,2026-04-03,23,Friday,April
TXN202604190741,Train Station Central,withdrawal,18.62,2026-03-24 15:51:14.877526,CUST1741,success,2026-03-24,15,Tuesday,March
TXN202604190742,Residential Area West,transfer,474.06,2026-04-09 03:57:14.877542,CUST6763,success,2026-04-09,3,Thursday,April
TXN202604190743,Downtown Branch,withdrawal,191.65,2026-04-18 16:07:14.877556,CUST4328,success,2026-04-18,16,Saturday,April
TXN202604190744,Shopping Mall North,deposit,679.47,2026-04-11 00:14:14.877572,CUST7891,success,2026-04-11,0,Saturday,April
TXN202604190745,Downtown Branch,withdrawal,180.45,2026-04-07 03:19:14.877587,CUST5467,success,2026-04-07,3,Tuesday,April
TXN202604190746,Train Station Central,withdrawal,463.77,2026-03-29 15:17:14.877603,CUST2032,success,2026-03-29,15,Sunday,March
TXN202604190747,Downtown Branch,deposit,1255.06,2026-03-27 16:02:14.877618,CUST6237,success,2026-03-27,16,Friday,March
TXN202604190748,Shopping Mall North,withdrawal,182.44,2026-03-29 23:51:14.877633,CUST5546,success,2026-03-29,23,Sunday,March
TXN202604190749,Downtown Branch,withdrawal,217.81,2026-04-13 23:52:14.877648,CUST3104,success,2026-04-13,23,Monday,April
TXN202604190750,Hospital Complex,withdrawal,140.08,2026-03-25 17:58:14.877664,CUST9402,success,2026-03-25,17,Wednesday,March
TXN202604190751,Industrial Zone,deposit,1176.48,2026-04-02 18:07:14.877680,CUST6963,success,2026-04-02,18,Thursday,April
TXN202604190752,Airport Terminal,withdrawal,108.61,2026-03-24 15:40:14.877697,CUST4830,success,2026-03-24,15,Tuesday,March
TXN202604190753,Shopping Mall North,deposit,647.2,2026-03-22 02:23:14.877714,CUST1622,success,2026-03-22,2,Sunday,March
TXN202604190754,Airport Terminal,withdrawal,102.32,2026-03-30 17:45:14.877728,CUST3180,success,2026-03-30,17,Monday,March
TXN202604190755,Hospital Complex,deposit,1127.72,2026-03-28 18:26:14.877746,CUST8724,success,2026-03-28,18,Saturday,March
TXN202604190756,Shopping Mall North,withdrawal,384.39,2026-03-25 16:53:14.877761,CUST5880,success,2026-03-25,16,Wednesday,March
TXN202604190757,Airport Terminal,deposit,172.72,2026-03-20 04:25:14.877777,CUST1036,success,2026-03-20,4,Friday,March
TXN202604190758,Hospital Complex,deposit,792.39,2026-03-30 02:35:14.877791,CUST9161,success,2026-03-30,2,Monday,March
TXN202604190759,Train Station Central,balance_check,0.0,2026-03-22 00:34:14.877805,CUST7901,success,2026-03-22,0,Sunday,March
TXN202604190760,Residential Area East,withdrawal,21.52,2026-04-05 03:19:14.877821,CUST3492,success,2026-04-05,3,Sunday,April
TXN202604190761,University Campus Main,withdrawal,326.19,2026-03-28 15:56:14.877839,CUST2119,success,2026-03-28,15,Saturday,March
TXN202604190762,Shopping Mall South,withdrawal,61.27,2026-03-21 03:40:14.877856,CUST7882,success,2026-03-21,3,Saturday,March
TXN202604190763,Hospital Complex,transfer,397.27,2026-04-01 23:34:14.877872,CUST8208,success,2026-04-01,23,Wednesday,April
TXN202604190764,Train Station Central,balance_check,0.0,2026-04-11 02:44:14.877886,CUST9698,success,2026-04-11,2,Saturday,April
TXN202604190765,University Campus Main,withdrawal,215.64,2026-04-06 23:06:14.877900,CUST3148,success,2026-04-06,23,Monday,April
TXN202604190766,Hospital Complex,withdrawal,110.52,2026-04-11 16:31:14.877916,CUST3378,success,2026-04-11,16,Saturday,April
TXN202604190767,Hospital Complex,balance_check,0.0,2026-04-02 23:24:14.877932,CUST7396,success,2026-04-02,23,Thursday,April
TXN202604190768,Residential Area East,withdrawal,545.59,2026-03-30 17:24:14.877945,CUST2584,success,2026-03-30,17,Monday,March
TXN202604190769,Tourist Center,withdrawal,43.52,2026-03-22 00:33:14.877961,CUST1474,success,2026-03-22,0,Sunday,March
TXN202604190770,Shopping Mall South,deposit,400.71,2026-04-18 03:42:14.877976,CUST9816,success,2026-04-18,3,Saturday,April
TXN202604190771,Downtown Branch,withdrawal,288.16,2026-03-28 20:16:14.877990,CUST6435,success,2026-03-28,20,Saturday,March
TXN202604190772,University Campus Science,withdrawal,19.69,2026-04-01 12:48:14.878009,CUST3267,success,2026-04-01,12,Wednesday,April
TXN202604190773,Shopping Mall South,balance_check,0.0,2026-04-17 01:53:14.878026,CUST4819,success,2026-04-17,1,Friday,April
TXN202604190774,Downtown Branch,balance_check,0.0,2026-04-15 16:24:14.878041,CUST7402,success,2026-04-15,16,Wednesday,April
TXN202604190775,Sports Stadium,balance_check,0.0,2026-04-10 13:05:14.878057,CUST1894,success,2026-04-10,13,Friday,April
TXN202604190776,Shopping Mall North,transfer,711.62,2026-04-07 04:10:14.878088,CUST6765,success,2026-04-07,4,Tuesday,April
TXN202604190777,Shopping Mall North,withdrawal,59.98,2026-04-03 15:43:14.878121,CUST9340,success,2026-04-03,15,Friday,April
TXN202604190778,Shopping Mall North,withdrawal,198.84,2026-04-11 01:52:14.878141,CUST6764,success,2026-04-11,1,Saturday,April
TXN202604190779,Residential Area West,balance_check,0.0,2026-03-28 21:02:14.878157,CUST2097,success,2026-03-28,21,Saturday,March
TXN202604190780,Residential Area West,deposit,560.83,2026-04-19 02:46:14.878171,CUST2825,success,2026-04-19,2,Sunday,April
TXN202604190781,Hospital Complex,withdrawal,142.78,2026-03-19 22:07:14.878185,CUST9314,success,2026-03-19,22,Thursday,March
TXN202604190782,Train Station Central,withdrawal,20.79,2026-04-17 10:53:14.878201,CUST9128,success,2026-04-17,10,Friday,April
TXN202604190783,Residential Area East,withdrawal,97.2,2026-04-10 03:46:14.878217,CUST9682,success,2026-04-10,3,Friday,April
TXN202604190784,Residential Area East,deposit,1705.47,2026-03-25 01:54:14.878233,CUST5273,success,2026-03-25,1,Wednesday,March
TXN202604190785,University Campus Main,withdrawal,19.81,2026-04-06 15:39:14.878248,CUST5623,success,2026-04-06,15,Monday,April
TXN202604190786,Airport Terminal,withdrawal,181.21,2026-04-07 18:16:14.878264,CUST2843,success,2026-04-07,18,Tuesday,April
TXN202604190787,Shopping Mall South,balance_check,0.0,2026-04-08 23:56:14.878280,CUST5808,success,2026-04-08,23,Wednesday,April
TXN202604190788,Shopping Mall South,balance_check,0.0,2026-04-09 16:24:14.878293,CUST5919,success,2026-04-09,16,Thursday,April
TXN202604190789,University Campus Science,withdrawal,412.73,2026-04-08 03:59:14.878306,CUST6674,success,2026-04-08,3,Wednesday,April
TXN202604190790,Downtown Branch,withdrawal,21.75,2026-04-15 16:28:14.878322,CUST1724,success,2026-04-15,16,Wednesday,April
TXN202604190791,Residential Area West,withdrawal,172.82,2026-03-31 02:40:14.878345,CUST9302,success,2026-03-31,2,Tuesday,March
TXN202604190792,Downtown Branch,withdrawal,202.93,2026-04-01 13:12:14.878361,CUST2285,success,2026-04-01,13,Wednesday,April
TXN202604190793,Tourist Center,withdrawal,376.75,2026-04-01 23:15:14.878380,CUST9156,success,2026-04-01,23,Wednesday,April
TXN202604190794,Shopping Mall North,withdrawal,109.4,2026-04-17 18:43:14.878397,CUST4484,success,2026-04-17,18,Friday,April
TXN202604190795,Airport Terminal,withdrawal,102.33,2026-04-04 17:22:14.878416,CUST5507,success,2026-04-04,17,Saturday,April
TXN202604190796,Tourist Center,withdrawal,305.45,2026-03-28 21:51:14.878433,CUST2608,success,2026-03-28,21,Saturday,March
TXN202604190797,Business District,balance_check,0.0,2026-04-18 22:28:14.878449,CUST8282,success,2026-04-18,22,Saturday,April
TXN202604190798,University Campus Main,balance_check,0.0,2026-04-04 04:34:14.878462,CUST3258,success,2026-04-04,4,Saturday,April
TXN202604190799,Residential Area West,balance_check,0.0,2026-04-14 10:00:14.878475,CUST8016,success,2026-04-14,10,Tuesday,April
TXN202604190800,Hospital Complex,withdrawal,180.79,2026-04-17 16:00:14.878489,CUST3580,success,2026-04-17,16,Friday,April
TXN202604190801,Shopping Mall North,deposit,1476.89,2026-03-25 02:39:14.878506,CUST7332,success,2026-03-25,2,Wednesday,March
TXN202604190802,Residential Area East,withdrawal,61.31,2026-03-26 09:36:14.878520,CUST3425,success,2026-03-26,9,Thursday,March
TXN202604190803,Business District,withdrawal,284.27,2026-04-12 02:09:14.878537,CUST7499,success,2026-04-12,2,Sunday,April
TXN202604190804,Residential Area East,withdrawal,165.15,2026-04-09 03:46:14.878553,CUST9269,success,2026-04-09,3,Thursday,April
TXN202604190805,Residential Area West,withdrawal,403.16,2026-04-18 15:14:14.878569,CUST8194,success,2026-04-18,15,Saturday,April
TXN202604190806,Downtown Branch,transfer,193.85,2026-04-09 21:34:14.878585,CUST2234,success,2026-04-09,21,Thursday,April
TXN202604190807,Downtown Branch,deposit,676.98,2026-04-01 18:28:14.878600,CUST3170,success,2026-04-01,18,Wednesday,April
TXN202604190808,Downtown Branch,withdrawal,310.48,2026-04-15 21:41:14.878614,CUST7720,success,2026-04-15,21,Wednesday,April
TXN202604190809,Residential Area East,balance_check,0.0,2026-03-30 22:57:14.878630,CUST8009,success,2026-03-30,22,Monday,March
TXN202604190810,Hospital Complex,withdrawal,150.02,2026-04-03 11:44:14.878643,CUST7772,success,2026-04-03,11,Friday,April
TXN202604190811,Industrial Zone,withdrawal,19.77,2026-04-06 18:07:14.878659,CUST2736,success,2026-04-06,18,Monday,April
TXN202604190812,Hospital Complex,withdrawal,82.46,2026-04-09 01:42:14.878675,CUST6270,success,2026-04-09,1,Thursday,April
TXN202604190813,Train Station Central,withdrawal,364.59,2026-04-07 22:21:14.878695,CUST8339,success,2026-04-07,22,Tuesday,April
TXN202604190814,Sports Stadium,withdrawal,106.83,2026-03-26 15:54:14.878714,CUST4095,success,2026-03-26,15,Thursday,March
TXN202604190815,Airport Terminal,withdrawal,21.7,2026-04-01 18:54:14.878730,CUST4333,success,2026-04-01,18,Wednesday,April
TXN202604190816,Shopping Mall South,withdrawal,103.96,2026-04-01 22:18:14.878747,CUST2270,success,2026-04-01,22,Wednesday,April
TXN202604190817,Residential Area West,withdrawal,407.56,2026-03-22 21:22:14.878763,CUST1181,success,2026-03-22,21,Sunday,March
TXN202604190818,Tourist Center,balance_check,0.0,2026-03-22 16:38:14.878779,CUST4156,success,2026-03-22,16,Sunday,March
TXN202604190819,Hospital Complex,balance_check,0.0,2026-04-04 03:23:14.878792,CUST9093,success,2026-04-04,3,Saturday,April
TXN202604190820,Residential Area East,withdrawal,78.92,2026-03-25 06:45:14.878805,CUST1565,success,2026-03-25,6,Wednesday,March
TXN202604190821,University Campus Main,withdrawal,282.74,2026-03-21 04:02:14.878821,CUST2794,success,2026-03-21,4,Saturday,March
TXN202604190822,Tourist Center,withdrawal,418.32,2026-04-04 18:59:14.878837,CUST4174,success,2026-04-04,18,Saturday,April
TXN202604190823,Shopping Mall South,withdrawal,101.11,2026-03-28 23:02:14.878853,CUST9398,success,2026-03-28,23,Saturday,March
TXN202604190824,Sports Stadium,balance_check,0.0,2026-04-10 05:10:14.878869,CUST5656,success,2026-04-10,5,Friday,April
TXN202604190825,Airport Terminal,withdrawal,455.33,2026-03-29 16:45:14.878882,CUST7546,success,2026-03-29,16,Sunday,March
TXN202604190826,Hospital Complex,withdrawal,100.78,2026-03-22 23:01:14.878898,CUST4332,success,2026-03-22,23,Sunday,March
TXN202604190827,Residential Area East,balance_check,0.0,2026-03-25 11:13:14.878914,CUST4735,success,2026-03-25,11,Wednesday,March
TXN202604190828,Residential Area West,withdrawal,137.7,2026-03-27 14:18:14.878927,CUST5386,success,2026-03-27,14,Friday,March
TXN202604190829,Business District,withdrawal,292.5,2026-03-30 11:03:14.878943,CUST2118,success,2026-03-30,11,Monday,March
TXN202604190830,Shopping Mall South,withdrawal,208.58,2026-04-13 03:00:14.878960,CUST4827,failed,2026-04-13,3,Monday,April
TXN202604190831,University Campus Main,withdrawal,190.63,2026-04-02 02:50:14.878976,CUST2740,success,2026-04-02,2,Thursday,April
TXN202604190832,Residential Area East,withdrawal,98.31,2026-03-27 15:49:14.878993,CUST9093,success,2026-03-27,15,Friday,March
TXN202604190833,Business District,withdrawal,210.06,2026-04-12 17:00:14.879013,CUST5333,success,2026-04-12,17,Sunday,April
TXN202604190834,Residential Area West,balance_check,0.0,2026-04-15 01:06:14.879032,CUST4980,success,2026-04-15,1,Wednesday,April
TXN202604190835,Hospital Complex,withdrawal,187.97,2026-04-02 02:35:14.879046,CUST2993,failed,2026-04-02,2,Thursday,April
TXN202604190836,Airport Terminal,withdrawal,168.95,2026-04-03 17:23:14.879062,CUST2994,success,2026-04-03,17,Friday,April
TXN202604190837,Business District,withdrawal,106.69,2026-03-24 06:02:14.879079,CUST1782,success,2026-03-24,6,Tuesday,March
TXN202604190838,Downtown Branch,withdrawal,169.71,2026-04-14 18:31:14.879095,CUST8424,success,2026-04-14,18,Tuesday,April
TXN202604190839,Shopping Mall South,withdrawal,218.28,2026-03-23 16:20:14.879111,CUST1855,success,2026-03-23,16,Monday,March
TXN202604190840,Downtown Branch,withdrawal,329.75,2026-03-31 22:15:14.879127,CUST2175,success,2026-03-31,22,Tuesday,March
TXN202604190841,Hospital Complex,balance_check,0.0,2026-04-13 23:04:14.879143,CUST7068,success,2026-04-13,23,Monday,April
TXN202604190842,Train Station Central,withdrawal,311.69,2026-03-27 12:26:14.879156,CUST4591,success,2026-03-27,12,Friday,March
TXN202604190843,Business District,deposit,811.1,2026-04-07 22:00:14.879172,CUST3236,success,2026-04-07,22,Tuesday,April
TXN202604190844,Downtown Branch,balance_check,0.0,2026-04-18 17:59:14.879191,CUST6578,success,2026-04-18,17,Saturday,April
TXN202604190845,Business District,withdrawal,309.47,2026-04-13 03:30:14.879239,CUST1754,success,2026-04-13,3,Monday,April
TXN202604190846,University Campus Science,withdrawal,429.95,2026-03-22 15:47:14.879264,CUST2838,success,2026-03-22,15,Sunday,March
TXN202604190847,Business District,withdrawal,302.55,2026-04-09 02:41:14.879282,CUST1596,success,2026-04-09,2,Thursday,April
TXN202604190848,Train Station Central,withdrawal,210.3,2026-03-31 18:43:14.879299,CUST9407,success,2026-03-31,18,Tuesday,March
TXN202604190849,Business District,balance_check,0.0,2026-04-14 05:05:14.879316,CUST8576,success,2026-04-14,5,Tuesday,April
TXN202604190850,Shopping Mall South,withdrawal,308.75,2026-04-02 00:14:14.879333,CUST4122,success,2026-04-02,0,Thursday,April
TXN202604190851,Downtown Branch,withdrawal,380.61,2026-04-12 18:51:14.879358,CUST8793,success,2026-04-12,18,Sunday,April
TXN202604190852,Hospital Complex,withdrawal,124.67,2026-03-23 04:00:14.879390,CUST1802,success,2026-03-23,4,Monday,March
TXN202604190853,Residential Area East,withdrawal,109.82,2026-04-17 12:42:14.879414,CUST3540,success,2026-04-17,12,Friday,April
TXN202604190854,Shopping Mall North,withdrawal,364.96,2026-03-28 18:01:14.879439,CUST4939,success,2026-03-28,18,Saturday,March
TXN202604190855,Shopping Mall North,withdrawal,496.57,2026-03-21 16:29:14.879468,CUST8846,success,2026-03-21,16,Saturday,March
TXN202604190856,Business District,withdrawal,57.76,2026-03-31 23:13:14.879489,CUST9353,success,2026-03-31,23,Tuesday,March
