transaction_id,atm_location,transaction_type,amount,transaction_time,customer_id,status,hour,day_of_week
FIX001503,Airport Terminal,balance_check,0.0,2026-04-03 03:48:17.259652,CUST8264,success,3,Friday
FIX001504,Shopping Mall,withdrawal,300.0,2026-03-14 04:12:17.259787,CUST4251,success,4,Saturday
FIX001505,Downtown Branch,withdrawal,100.0,2026-03-23 23:45:17.259947,CUST1468,success,23,Monday
FIX001506,Hospital Complex,withdrawal,100.0,2026-04-15 22:03:17.260116,CUST7075,success,22,Wednesday
FIX001507,Downtown Branch,balance_check,0.0,2026-01-27 02:24:17.260284,CUST7193,success,2,Tuesday
FIX001508,Hospital Complex,withdrawal,80.0,2026-03-01 17:12:17.260420,CUST1712,success,17,Sunday
FIX001509,Downtown Branch,deposit,565.56,2026-03-03 18:10:17.260614,CUST2074,success,18,Tuesday
FIX001510,Hospital Complex,balance_check,0.0,2026-03-15 23:59:17.260761,CUST3410,failed,23,Sunday
FIX001511,Downtown Branch,withdrawal,160.0,2026-03-17 04:28:17.260897,CUST4956,success,4,Tuesday
FIX001512,Hospital Complex,withdrawal,120.0,2026-03-27 21:03:17.261058,CUST4179,success,21,Friday
FIX001513,Downtown Branch,withdrawal,140.0,2026-03-02 20:46:17.261218,CUST9262,failed,20,Monday
FIX001514,Train Station,withdrawal,200.0,2026-03-18 23:29:17.261383,CUST8899,success,23,Wednesday
FIX001515,Shopping Mall,transfer,159.05,2026-01-22 02:47:17.261544,CUST7050,success,2,Thursday
FIX001516,Shopping Mall,withdrawal,40.0,2026-03-04 15:32:17.261686,CUST7356,success,15,Wednesday
FIX001517,Train Station,withdrawal,100.0,2026-02-17 12:28:17.261842,CUST1164,success,12,Tuesday
FIX001518,Train Station,withdrawal,300.0,2026-03-29 03:37:17.262024,CUST6798,pending,3,Sunday
FIX001519,Downtown Branch,balance_check,0.0,2026-04-12 14:11:17.262181,CUST8583,success,14,Sunday
FIX001520,Train Station,withdrawal,40.0,2026-03-02 23:36:17.262322,CUST8559,success,23,Monday
FIX001521,University Campus,balance_check,0.0,2026-03-18 16:31:17.262491,CUST4239,success,16,Wednesday
FIX001522,Shopping Mall,withdrawal,300.0,2026-02-16 17:20:17.262643,CUST7175,success,17,Monday
FIX001523,University Campus,withdrawal,100.0,2026-04-15 21:52:17.262812,CUST5016,failed,21,Wednesday
FIX001524,Shopping Mall,deposit,2047.19,2026-03-25 22:53:17.262979,CUST3995,success,22,Wednesday
FIX001525,Downtown Branch,withdrawal,200.0,2026-02-02 04:12:17.263125,CUST9067,success,4,Monday
FIX001526,Train Station,withdrawal,80.0,2026-01-24 18:52:17.263284,CUST8820,success,18,Saturday
FIX001527,University Campus,balance_check,0.0,2026-04-12 16:50:17.263573,CUST4708,success,16,Sunday
FIX001528,Train Station,balance_check,0.0,2026-02-27 18:57:17.264513,CUST7347,success,18,Friday
FIX001529,Downtown Branch,withdrawal,20.0,2026-03-02 21:18:17.264935,CUST3774,success,21,Monday
FIX001530,Airport Terminal,withdrawal,200.0,2026-01-22 19:23:17.265361,CUST7989,success,19,Thursday
FIX001531,Airport Terminal,balance_check,0.0,2026-01-21 23:58:17.265832,CUST1518,success,23,Wednesday
FIX001532,University Campus,withdrawal,120.0,2026-02-10 02:40:17.266197,CUST9011,success,2,Tuesday
FIX001533,Airport Terminal,balance_check,0.0,2026-02-27 03:56:17.266605,CUST6735,success,3,Friday
FIX001534,Hospital Complex,withdrawal,20.0,2026-03-03 00:47:17.266797,CUST4317,success,0,Tuesday
FIX001535,Downtown Branch,withdrawal,40.0,2026-03-19 16:14:17.267039,CUST3234,success,16,Thursday
FIX001536,Airport Terminal,withdrawal,100.0,2026-01-21 23:27:17.267275,CUST4715,success,23,Wednesday
FIX001537,Hospital Complex,withdrawal,120.0,2026-02-13 02:10:17.267506,CUST7006,success,2,Friday
FIX001538,Shopping Mall,withdrawal,200.0,2026-04-11 23:22:17.267776,CUST3954,success,23,Saturday
FIX001539,Hospital Complex,transfer,54.41,2026-04-06 15:22:17.268023,CUST8197,success,15,Monday
FIX001540,University Campus,balance_check,0.0,2026-01-25 23:37:17.268265,CUST7311,success,23,Sunday
FIX001541,Airport Terminal,transfer,961.84,2026-02-09 13:45:17.268492,CUST4857,success,13,Monday
FIX001542,Downtown Branch,balance_check,0.0,2026-04-11 01:53:17.268715,CUST1551,success,1,Saturday
FIX001543,University Campus,withdrawal,120.0,2026-02-03 13:10:17.268895,CUST5721,success,13,Tuesday
FIX001544,Train Station,withdrawal,160.0,2026-04-19 02:32:17.269115,CUST3589,success,2,Sunday
FIX001545,Train Station,withdrawal,300.0,2026-03-17 03:44:17.269316,CUST4999,success,3,Tuesday
FIX001546,University Campus,withdrawal,20.0,2026-04-17 01:19:17.269518,CUST9893,success,1,Friday
FIX001547,Airport Terminal,withdrawal,80.0,2026-03-05 01:21:17.269791,CUST6909,success,1,Thursday
FIX001548,Downtown Branch,withdrawal,40.0,2026-03-15 20:14:17.270044,CUST1209,success,20,Sunday
FIX001549,Downtown Branch,withdrawal,140.0,2026-04-13 18:58:17.270270,CUST5758,success,18,Monday
FIX001550,Downtown Branch,withdrawal,100.0,2026-02-16 12:26:17.270479,CUST4344,success,12,Monday
FIX001551,Train Station,withdrawal,200.0,2026-04-18 03:41:17.270767,CUST3021,success,3,Saturday
FIX001552,Airport Terminal,deposit,410.75,2026-03-16 03:58:17.271025,CUST4545,success,3,Monday
FIX001553,Shopping Mall,transfer,807.38,2026-02-18 23:58:17.271284,CUST8459,success,23,Wednesday
FIX001554,Hospital Complex,withdrawal,20.0,2026-01-24 21:34:17.271538,CUST3737,success,21,Saturday
FIX001555,Hospital Complex,balance_check,0.0,2026-04-10 00:02:17.272317,CUST7333,success,0,Friday
FIX001556,Train Station,withdrawal,100.0,2026-01-28 02:41:17.272677,CUST7723,success,2,Wednesday
FIX001557,University Campus,withdrawal,40.0,2026-03-13 03:33:17.273066,CUST8017,success,3,Friday
FIX001558,Downtown Branch,withdrawal,80.0,2026-02-21 00:55:17.273370,CUST9775,success,0,Saturday
FIX001559,Train Station,withdrawal,200.0,2026-03-30 04:09:17.273609,CUST7337,success,4,Monday
FIX001560,Downtown Branch,withdrawal,200.0,2026-04-10 02:22:17.273796,CUST3211,success,2,Friday
FIX001561,Shopping Mall,withdrawal,80.0,2026-04-14 16:24:17.273960,CUST8677,success,16,Tuesday
FIX001562,Train Station,withdrawal,120.0,2026-02-19 18:03:17.274128,CUST9276,success,18,Thursday
FIX001563,Train Station,withdrawal,140.0,2026-02-25 21:18:17.274295,CUST4190,success,21,Wednesday
FIX001564,Airport Terminal,withdrawal,500.0,2026-02-07 23:19:17.274466,CUST8103,success,23,Saturday
FIX001565,Downtown Branch,transfer,527.44,2026-03-05 19:50:17.274644,CUST5852,success,19,Thursday
FIX001566,Hospital Complex,deposit,798.65,2026-04-11 05:14:17.274803,CUST7658,success,5,Saturday
FIX001567,Downtown Branch,withdrawal,120.0,2026-04-09 16:30:17.274970,CUST3749,success,16,Thursday
FIX001568,Shopping Mall,balance_check,0.0,2026-02-13 23:20:17.275136,CUST6616,success,23,Friday
FIX001569,Airport Terminal,withdrawal,40.0,2026-03-09 17:04:17.275273,CUST9330,success,17,Monday
FIX001570,Downtown Branch,withdrawal,120.0,2026-03-04 14:38:17.275430,CUST2549,success,14,Wednesday
FIX001571,Downtown Branch,withdrawal,80.0,2026-03-22 03:20:17.275622,CUST1064,failed,3,Sunday
FIX001572,Airport Terminal,balance_check,0.0,2026-03-21 02:44:17.275785,CUST7659,success,2,Saturday
FIX001573,Downtown Branch,withdrawal,300.0,2026-04-07 17:59:17.275921,CUST8177,success,17,Tuesday
FIX001574,Hospital Complex,deposit,378.65,2026-02-06 22:54:17.276099,CUST2130,success,22,Friday
FIX001575,University Campus,withdrawal,200.0,2026-02-07 16:52:17.276244,CUST4490,success,16,Saturday
FIX001576,University Campus,balance_check,0.0,2026-03-11 23:32:17.276405,CUST1098,success,23,Wednesday
FIX001577,University Campus,deposit,1329.46,2026-02-12 00:20:17.276546,CUST4927,success,0,Thursday
FIX001578,Hospital Complex,withdrawal,80.0,2026-03-21 03:01:17.276696,CUST1191,success,3,Saturday
FIX001579,Hospital Complex,withdrawal,140.0,2026-04-14 20:23:17.276853,CUST5221,success,20,Tuesday
FIX001580,Hospital Complex,withdrawal,40.0,2026-02-12 03:53:17.277046,CUST4038,success,3,Thursday
FIX001581,Hospital Complex,withdrawal,140.0,2026-02-06 14:53:17.277202,CUST4665,success,14,Friday
FIX001582,Airport Terminal,deposit,960.91,2026-02-27 04:29:17.277367,CUST1062,success,4,Friday
FIX001583,University Campus,transfer,382.5,2026-03-31 18:45:17.277511,CUST2594,failed,18,Tuesday
FIX001584,Hospital Complex,withdrawal,60.0,2026-02-19 18:48:17.277657,CUST9338,success,18,Thursday
FIX001585,Shopping Mall,withdrawal,140.0,2026-02-08 02:45:17.277816,CUST3951,success,2,Sunday
FIX001586,Downtown Branch,withdrawal,100.0,2026-03-30 21:56:17.277984,CUST5840,success,21,Monday
FIX001587,Downtown Branch,withdrawal,120.0,2026-03-29 18:11:17.278149,CUST7110,success,18,Sunday
FIX001588,Airport Terminal,withdrawal,160.0,2026-03-15 21:10:17.278306,CUST3446,success,21,Sunday
FIX001589,Shopping Mall,balance_check,0.0,2026-03-01 23:48:17.278470,CUST6959,failed,23,Sunday
FIX001590,Downtown Branch,balance_check,0.0,2026-03-01 15:51:17.278606,CUST5107,success,15,Sunday
FIX001591,Train Station,withdrawal,160.0,2026-04-06 03:42:17.278748,CUST9177,success,3,Monday
FIX001592,Downtown Branch,withdrawal,120.0,2026-03-31 20:25:17.278916,CUST2149,success,20,Tuesday
FIX001593,Hospital Complex,withdrawal,100.0,2026-02-28 00:28:17.279083,CUST2540,success,0,Saturday
FIX001594,Shopping Mall,balance_check,0.0,2026-02-19 23:38:17.279247,CUST3314,success,23,Thursday
FIX001595,Airport Terminal,withdrawal,40.0,2026-03-30 03:56:17.279383,CUST7059,success,3,Monday
FIX001596,Train Station,balance_check,0.0,2026-04-14 03:39:17.279543,CUST3256,success,3,Tuesday
FIX001597,Airport Terminal,transfer,710.22,2026-04-19 03:29:17.279678,CUST5517,success,3,Sunday
FIX001598,Shopping Mall,withdrawal,60.0,2026-02-19 17:56:17.279823,CUST4716,success,17,Thursday
FIX001599,Airport Terminal,withdrawal,40.0,2026-01-23 13:41:17.279989,CUST4403,success,13,Friday
FIX001600,Train Station,deposit,1758.85,2026-02-19 18:47:17.280155,CUST4194,success,18,Thursday
FIX001601,University Campus,balance_check,0.0,2026-04-05 04:01:17.280300,CUST3959,success,4,Sunday
FIX001602,Airport Terminal,balance_check,0.0,2026-02-12 22:41:17.280436,CUST1723,success,22,Thursday
FIX001603,University Campus,deposit,369.22,2026-02-23 04:21:17.280601,CUST4051,success,4,Monday
FIX001604,Hospital Complex,balance_check,0.0,2026-02-02 14:28:17.280859,CUST2373,success,14,Monday
FIX001605,Airport Terminal,withdrawal,80.0,2026-03-05 15:25:17.281042,CUST8142,success,15,Thursday
FIX001606,Hospital Complex,deposit,669.97,2026-01-29 13:26:17.281203,CUST6970,success,13,Thursday
FIX001607,University Campus,withdrawal,20.0,2026-04-01 20:32:17.281362,CUST3755,success,20,Wednesday
FIX001608,University Campus,withdrawal,20.0,2026-02-04 19:49:17.281532,CUST8166,success,19,Wednesday
FIX001609,Train Station,withdrawal,80.0,2026-01-25 20:31:17.281694,CUST5445,success,20,Sunday
FIX001610,Shopping Mall,withdrawal,40.0,2026-02-09 17:51:17.281877,CUST2918,success,17,Monday
FIX001611,Airport Terminal,balance_check,0.0,2026-02-24 22:34:17.282051,CUST9741,success,22,Tuesday
FIX001612,Shopping Mall,withdrawal,300.0,2026-04-16 19:13:17.282188,CUST2445,success,19,Thursday
FIX001613,Airport Terminal,withdrawal,100.0,2026-04-11 16:08:17.282350,CUST2178,success,16,Saturday
FIX001614,Hospital Complex,withdrawal,80.0,2026-02-28 04:39:17.282510,CUST7386,success,4,Saturday
FIX001615,Downtown Branch,balance_check,0.0,2026-04-17 03:52:17.282669,CUST7590,success,3,Friday
FIX001616,Shopping Mall,balance_check,0.0,2026-02-22 05:09:17.282805,CUST7176,success,5,Sunday
FIX001617,Shopping Mall,withdrawal,120.0,2026-04-15 23:40:17.282958,CUST5885,success,23,Wednesday
FIX001618,Hospital Complex,withdrawal,120.0,2026-04-16 21:52:17.283117,CUST6031,failed,21,Thursday
FIX001619,Train Station,balance_check,0.0,2026-03-27 04:07:17.283391,CUST7327,success,4,Friday
FIX001620,Shopping Mall,deposit,1522.76,2026-02-06 02:54:17.283591,CUST8775,success,2,Friday
FIX001621,Shopping Mall,withdrawal,300.0,2026-03-13 23:46:17.283758,CUST9520,success,23,Friday
FIX001622,Airport Terminal,transfer,378.13,2026-04-11 18:44:17.283944,CUST9657,success,18,Saturday
FIX001623,Downtown Branch,withdrawal,20.0,2026-03-24 16:44:17.284091,CUST6794,success,16,Tuesday
FIX001624,Airport Terminal,balance_check,0.0,2026-04-10 01:29:17.284260,CUST3439,success,1,Friday
FIX001625,Downtown Branch,withdrawal,400.0,2026-03-28 23:56:17.284422,CUST6150,success,23,Saturday
FIX001626,Hospital Complex,withdrawal,80.0,2026-03-13 04:19:17.284599,CUST2785,success,4,Friday
FIX001627,Airport Terminal,deposit,327.2,2026-04-05 04:09:17.284760,CUST9491,success,4,Sunday
FIX001628,Downtown Branch,withdrawal,100.0,2026-04-10 18:42:17.284906,CUST9411,success,18,Friday
FIX001629,University Campus,balance_check,0.0,2026-02-03 23:34:17.285092,CUST8165,success,23,Tuesday
FIX001630,Downtown Branch,withdrawal,40.0,2026-02-19 21:48:17.285255,CUST1414,success,21,Thursday
FIX001631,Hospital Complex,balance_check,0.0,2026-02-27 16:47:17.285423,CUST8192,success,16,Friday
FIX001632,University Campus,deposit,830.31,2026-02-22 03:45:17.285561,CUST9535,success,3,Sunday
FIX001633,Train Station,withdrawal,60.0,2026-03-19 02:53:17.285710,CUST7647,success,2,Thursday
FIX001634,Hospital Complex,withdrawal,100.0,2026-03-23 19:52:17.285876,CUST3925,success,19,Monday
FIX001635,Downtown Branch,withdrawal,80.0,2026-03-05 05:09:17.286042,CUST5787,success,5,Thursday
FIX001636,Shopping Mall,balance_check,0.0,2026-04-14 19:40:17.286226,CUST9583,success,19,Tuesday
FIX001637,Airport Terminal,withdrawal,100.0,2026-03-15 02:25:17.286448,CUST2874,success,2,Sunday
FIX001638,University Campus,balance_check,0.0,2026-04-02 15:42:17.286626,CUST5117,success,15,Thursday
FIX001639,Airport Terminal,balance_check,0.0,2026-02-28 23:22:17.286763,CUST1375,success,23,Saturday
FIX001640,Hospital Complex,withdrawal,100.0,2026-03-30 16:53:17.286900,CUST8437,success,16,Monday
FIX001641,Train Station,transfer,204.34,2026-03-16 19:10:17.287091,CUST4020,success,19,Monday
FIX001642,Airport Terminal,withdrawal,80.0,2026-04-07 01:33:17.287248,CUST5780,success,1,Tuesday
FIX001643,Airport Terminal,balance_check,0.0,2026-02-23 00:22:17.287431,CUST1615,success,0,Monday
FIX001644,Downtown Branch,withdrawal,200.0,2026-03-15 04:59:17.287573,CUST7707,failed,4,Sunday
FIX001645,Hospital Complex,withdrawal,200.0,2026-03-27 23:28:17.287737,CUST1305,success,23,Friday
FIX001646,Shopping Mall,withdrawal,40.0,2026-02-15 20:18:17.287904,CUST3603,success,20,Sunday
FIX001647,Train Station,transfer,485.5,2026-02-01 03:58:17.288071,CUST7728,success,3,Sunday
FIX001648,Hospital Complex,withdrawal,200.0,2026-03-02 22:08:17.288210,CUST3298,success,22,Monday
FIX001649,Hospital Complex,withdrawal,40.0,2026-04-16 16:33:17.288382,CUST4574,success,16,Thursday
FIX001650,Downtown Branch,balance_check,0.0,2026-02-17 19:23:17.288551,CUST3183,success,19,Tuesday
FIX001651,Shopping Mall,balance_check,0.0,2026-04-17 03:45:17.288696,CUST2120,success,3,Friday
FIX001652,University Campus,withdrawal,160.0,2026-03-07 15:45:17.288832,CUST7991,success,15,Saturday
FIX001653,Downtown Branch,withdrawal,20.0,2026-01-21 01:01:17.289004,CUST8454,success,1,Wednesday
FIX001654,Shopping Mall,balance_check,0.0,2026-03-31 14:59:17.289166,CUST9933,success,14,Tuesday
FIX001655,Downtown Branch,deposit,2240.77,2026-03-01 00:15:17.289307,CUST7861,success,0,Sunday
FIX001656,University Campus,withdrawal,200.0,2026-03-06 17:37:17.289453,CUST2203,success,17,Friday
FIX001657,Shopping Mall,withdrawal,140.0,2026-04-09 15:28:17.289618,CUST4730,success,15,Thursday
FIX001658,Train Station,withdrawal,80.0,2026-03-03 15:31:17.289797,CUST1658,success,15,Tuesday
FIX001659,Shopping Mall,withdrawal,400.0,2026-02-27 03:52:17.289965,CUST8735,success,3,Friday
FIX001660,University Campus,withdrawal,60.0,2026-03-09 05:08:17.290126,CUST8269,success,5,Monday
FIX001661,University Campus,balance_check,0.0,2026-02-28 04:23:17.290287,CUST5300,success,4,Saturday
FIX001662,Shopping Mall,withdrawal,140.0,2026-03-29 17:32:17.290422,CUST9598,failed,17,Sunday
FIX001663,University Campus,withdrawal,40.0,2026-02-25 15:36:17.290583,CUST4262,success,15,Wednesday
FIX001664,Downtown Branch,withdrawal,160.0,2026-03-01 20:15:17.290741,CUST3783,success,20,Sunday
FIX001665,Train Station,withdrawal,60.0,2026-03-30 01:19:17.290903,CUST3262,success,1,Monday
FIX001666,Downtown Branch,deposit,950.39,2026-03-25 17:01:17.291086,CUST8147,success,17,Wednesday
FIX001667,Downtown Branch,deposit,941.42,2026-04-05 14:41:17.291230,CUST7732,success,14,Sunday
FIX001668,University Campus,balance_check,0.0,2026-01-29 22:26:17.291377,CUST8097,success,22,Thursday
FIX001669,University Campus,withdrawal,40.0,2026-02-03 21:51:17.291509,CUST5364,success,21,Tuesday
FIX001670,Hospital Complex,withdrawal,80.0,2026-04-01 02:37:17.291674,CUST4729,success,2,Wednesday
FIX001671,Airport Terminal,withdrawal,80.0,2026-03-30 14:58:17.291838,CUST9022,success,14,Monday
FIX001672,Downtown Branch,withdrawal,60.0,2026-04-19 02:38:17.292004,CUST4556,success,2,Sunday
FIX001673,Hospital Complex,withdrawal,200.0,2026-03-17 19:12:17.292164,CUST2152,success,19,Tuesday
FIX001674,Airport Terminal,withdrawal,160.0,2026-03-08 22:30:17.292324,CUST5075,success,22,Sunday
FIX001675,Airport Terminal,balance_check,0.0,2026-03-11 20:17:17.292481,CUST9382,success,20,Wednesday
FIX001676,Train Station,withdrawal,200.0,2026-01-19 18:55:17.292631,CUST7548,success,18,Monday
FIX001677,University Campus,withdrawal,200.0,2026-01-21 16:18:17.292801,CUST1361,success,16,Wednesday
FIX001678,University Campus,withdrawal,400.0,2026-04-13 04:04:17.292975,CUST3172,success,4,Monday
FIX001679,Airport Terminal,withdrawal,40.0,2026-02-25 03:10:17.293139,CUST8099,success,3,Wednesday
FIX001680,Airport Terminal,withdrawal,20.0,2026-02-22 20:14:17.293296,CUST8537,success,20,Sunday
FIX001681,Train Station,balance_check,0.0,2026-01-31 03:27:17.293461,CUST3866,success,3,Saturday
FIX001682,Shopping Mall,withdrawal,20.0,2026-02-13 20:02:17.293594,CUST8436,success,20,Friday
FIX001683,Hospital Complex,balance_check,0.0,2026-04-10 03:36:17.293758,CUST3894,success,3,Friday
FIX001684,Train Station,deposit,454.82,2026-02-27 04:58:17.293894,CUST2241,success,4,Friday
FIX001685,University Campus,balance_check,0.0,2026-02-10 04:45:17.294040,CUST8551,success,4,Tuesday
FIX001686,Airport Terminal,withdrawal,500.0,2026-04-07 00:15:17.294177,CUST8649,success,0,Tuesday
FIX001687,Airport Terminal,balance_check,0.0,2026-01-23 01:28:17.294333,CUST3064,success,1,Friday
FIX001688,Shopping Mall,withdrawal,200.0,2026-04-14 03:20:17.294475,CUST9039,success,3,Tuesday
FIX001689,Downtown Branch,withdrawal,160.0,2026-02-15 04:31:17.294641,CUST1477,success,4,Sunday
FIX001690,Shopping Mall,withdrawal,200.0,2026-03-26 17:19:17.294801,CUST9909,success,17,Thursday
FIX001691,Downtown Branch,deposit,402.43,2026-03-11 04:50:17.294973,CUST7181,success,4,Wednesday
FIX001692,Hospital Complex,withdrawal,80.0,2026-02-03 15:07:17.295123,CUST7927,success,15,Tuesday
FIX001693,Shopping Mall,balance_check,0.0,2026-01-29 01:13:17.295291,CUST6171,success,1,Thursday
FIX001694,University Campus,withdrawal,100.0,2026-04-05 19:03:17.295433,CUST2161,success,19,Sunday
FIX001695,University Campus,balance_check,0.0,2026-02-26 23:35:17.295602,CUST6129,success,23,Thursday
FIX001696,University Campus,withdrawal,60.0,2026-02-06 00:48:17.295735,CUST6253,success,0,Friday
FIX001697,Train Station,withdrawal,140.0,2026-03-21 04:07:17.295907,CUST5835,success,4,Saturday
FIX001698,Airport Terminal,withdrawal,20.0,2026-03-01 14:07:17.296071,CUST6380,success,14,Sunday
FIX001699,Airport Terminal,withdrawal,100.0,2026-04-04 02:59:17.296237,CUST3794,failed,2,Saturday
FIX001700,Downtown Branch,withdrawal,120.0,2026-02-03 04:01:17.296397,CUST7407,success,4,Tuesday
FIX001701,Downtown Branch,withdrawal,500.0,2026-02-22 04:12:17.296557,CUST3699,success,4,Sunday
FIX001702,Shopping Mall,transfer,180.76,2026-01-27 14:52:17.296723,CUST6578,success,14,Tuesday
FIX001703,Airport Terminal,withdrawal,120.0,2026-04-06 18:47:17.296874,CUST4731,success,18,Monday
FIX001704,Airport Terminal,withdrawal,60.0,2026-03-02 16:03:17.297135,CUST9935,success,16,Monday
FIX001705,Train Station,withdrawal,40.0,2026-01-19 14:02:17.297458,CUST9783,success,14,Monday
FIX001706,Hospital Complex,balance_check,0.0,2026-03-25 22:20:17.297649,CUST2987,success,22,Wednesday
FIX001707,Hospital Complex,withdrawal,100.0,2026-03-07 16:40:17.297788,CUST4389,success,16,Saturday
FIX001708,Airport Terminal,withdrawal,200.0,2026-04-10 23:21:17.297952,CUST2112,success,23,Friday
FIX001709,University Campus,withdrawal,40.0,2026-03-09 00:41:17.298118,CUST6710,success,0,Monday
FIX001710,University Campus,withdrawal,200.0,2026-04-02 19:15:17.298321,CUST2705,success,19,Thursday
FIX001711,Hospital Complex,withdrawal,300.0,2026-02-06 03:38:17.298483,CUST8436,success,3,Friday
FIX001712,Downtown Branch,withdrawal,400.0,2026-01-30 03:40:17.298644,CUST1307,success,3,Friday
FIX001713,Downtown Branch,transfer,879.0,2026-03-31 04:11:17.298804,CUST9036,success,4,Tuesday
FIX001714,Hospital Complex,deposit,686.87,2026-01-25 17:12:17.298952,CUST4247,success,17,Sunday
FIX001715,Shopping Mall,withdrawal,100.0,2026-03-14 17:14:17.299135,CUST8056,success,17,Saturday
FIX001716,Shopping Mall,withdrawal,160.0,2026-03-23 17:39:17.299306,CUST5858,success,17,Monday
FIX001717,Shopping Mall,balance_check,0.0,2026-02-27 02:28:17.299469,CUST5446,success,2,Friday
FIX001718,Train Station,withdrawal,100.0,2026-03-18 04:04:17.299606,CUST8592,success,4,Wednesday
FIX001719,Airport Terminal,withdrawal,80.0,2026-04-04 15:48:17.299766,CUST2838,success,15,Saturday
FIX001720,Downtown Branch,balance_check,0.0,2026-03-06 14:25:17.299982,CUST5548,success,14,Friday
FIX001721,Train Station,balance_check,0.0,2026-03-14 04:14:17.300153,CUST8848,success,4,Saturday
FIX001722,Airport Terminal,balance_check,0.0,2026-04-06 14:04:17.300295,CUST7409,success,14,Monday
FIX001723,Hospital Complex,withdrawal,80.0,2026-04-04 17:30:17.300449,CUST1916,success,17,Saturday
FIX001724,Shopping Mall,withdrawal,100.0,2026-03-06 03:49:17.300615,CUST2321,success,3,Friday
FIX001725,Train Station,balance_check,0.0,2026-02-17 02:44:17.300775,CUST4481,success,2,Tuesday
FIX001726,Downtown Branch,withdrawal,200.0,2026-03-22 17:37:17.300910,CUST5999,success,17,Sunday
FIX001727,University Campus,balance_check,0.0,2026-01-31 19:55:17.301119,CUST6848,success,19,Saturday
FIX001728,Shopping Mall,transfer,419.33,2026-02-04 00:03:17.301264,CUST4747,success,0,Wednesday
FIX001729,Downtown Branch,withdrawal,200.0,2026-02-07 03:45:17.301412,CUST8645,success,3,Saturday
FIX001730,Shopping Mall,deposit,1221.6,2026-02-14 18:57:17.301571,CUST1771,success,18,Saturday
FIX001731,Airport Terminal,withdrawal,120.0,2026-01-27 16:36:17.301714,CUST9039,success,16,Tuesday
FIX001732,Airport Terminal,withdrawal,300.0,2026-03-21 19:14:17.301885,CUST9722,success,19,Saturday
FIX001733,Hospital Complex,withdrawal,80.0,2026-03-28 03:46:17.302048,CUST6147,failed,3,Saturday
FIX001734,Airport Terminal,withdrawal,400.0,2026-02-28 00:06:17.302210,CUST3623,success,0,Saturday
FIX001735,Airport Terminal,withdrawal,80.0,2026-04-07 04:51:17.302372,CUST4460,success,4,Tuesday
FIX001736,Airport Terminal,withdrawal,20.0,2026-03-29 21:54:17.302551,CUST1256,success,21,Sunday
FIX001737,Hospital Complex,withdrawal,200.0,2026-02-26 16:39:17.302719,CUST9273,success,16,Thursday
FIX001738,University Campus,withdrawal,100.0,2026-03-23 14:21:17.302876,CUST6833,success,14,Monday
FIX001739,Airport Terminal,withdrawal,80.0,2026-01-24 02:23:17.303062,CUST9127,success,2,Saturday
FIX001740,Shopping Mall,withdrawal,200.0,2026-02-20 22:00:17.303221,CUST9826,success,22,Friday
FIX001741,Downtown Branch,balance_check,0.0,2026-04-18 04:38:17.303389,CUST6073,success,4,Saturday
FIX001742,Hospital Complex,withdrawal,40.0,2026-03-09 23:35:17.303527,CUST1854,success,23,Monday
FIX001743,Downtown Branch,withdrawal,80.0,2026-04-14 05:05:17.303689,CUST4685,success,5,Tuesday
FIX001744,Airport Terminal,withdrawal,120.0,2026-04-05 04:31:17.303857,CUST6303,success,4,Sunday
FIX001745,Hospital Complex,transfer,556.81,2026-02-28 21:55:17.304018,CUST5116,failed,21,Saturday
FIX001746,Hospital Complex,deposit,629.85,2026-03-02 04:17:17.304172,CUST2853,success,4,Monday
FIX001747,Downtown Branch,withdrawal,100.0,2026-02-03 04:29:17.304318,CUST2219,success,4,Tuesday
FIX001748,University Campus,withdrawal,40.0,2026-04-03 14:06:17.304480,CUST7959,success,14,Friday
FIX001749,Shopping Mall,withdrawal,100.0,2026-02-19 03:14:17.304646,CUST9751,success,3,Thursday
FIX001750,Hospital Complex,withdrawal,100.0,2026-03-03 05:07:17.304807,CUST3326,success,5,Tuesday
FIX001751,Train Station,withdrawal,200.0,2026-03-01 17:22:17.304968,CUST3529,success,17,Sunday
FIX001752,Downtown Branch,withdrawal,20.0,2026-04-12 04:23:17.305151,CUST2195,success,4,Sunday
FIX001753,Train Station,withdrawal,400.0,2026-03-23 03:31:17.305312,CUST6921,success,3,Monday
FIX001754,Downtown Branch,withdrawal,80.0,2026-04-07 01:11:17.305471,CUST9775,success,1,Tuesday
FIX001755,University Campus,withdrawal,200.0,2026-04-19 01:48:17.305646,CUST1381,success,1,Sunday
FIX001756,Shopping Mall,deposit,740.71,2026-01-31 04:01:17.305818,CUST1662,success,4,Saturday
FIX001757,Train Station,transfer,519.56,2026-01-31 00:53:17.305959,CUST2326,success,0,Saturday
FIX001758,Airport Terminal,withdrawal,60.0,2026-04-10 20:15:17.306102,CUST2375,success,20,Friday
FIX001759,Hospital Complex,withdrawal,500.0,2026-03-02 18:31:17.306269,CUST2935,failed,18,Monday
FIX001760,Train Station,withdrawal,60.0,2026-01-31 14:19:17.306428,CUST3348,success,14,Saturday
FIX001761,Shopping Mall,withdrawal,200.0,2026-01-31 03:46:17.306600,CUST6830,success,3,Saturday
FIX001762,Shopping Mall,balance_check,0.0,2026-02-27 02:32:17.306760,CUST5049,success,2,Friday
